mag_id	sample_description	fermented_food	specific_substrate	substrate_category	general_category	completeness	contamination	contigs	total_length	gc	n50	domain	phylum	class	order	family	genus	species	phylo_group	study_catalog	source
DeFilippisF_xxxx__DF_8__bin.4	cheese	cheese	milk	dairy	fermented_dairy	97.2826087	0	80	1775352	41.93	41064	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_8
DeFilippisF_xxxx__DF_85__bin.2	cheese	cheese	milk	dairy	fermented_dairy	93.58379716	0	150	1588929	50.61	14506	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_85
DeFilippisF_xxxx__DF_85__bin.3	cheese	cheese	milk	dairy	fermented_dairy	98.40517241	1.50862069	187	3669980	53.98	42005	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_sp_FME1	Proteobacteria	Carlino2024	DeFilippisF_xxxx__DF_85
DeFilippisF_xxxx__DF_85__bin.4	cheese	cheese	milk	dairy	fermented_dairy	57.56649159	0	187	827600	39.63	5056	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_85
DeFilippisF_xxxx__DF_86__bin.1	cheese	cheese	milk	dairy	fermented_dairy	87.81431786	1.06918239	155	2173241	35.46	24608	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_86
DeFilippisF_xxxx__DF_86__bin.6	cheese	cheese	milk	dairy	fermented_dairy	91.25	0.512820513	179	2165282	46.92	20737	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_86
DeFilippisF_xxxx__DF_88__bin.6	cheese	cheese	milk	dairy	fermented_dairy	90.86693581	0.24968789	195	1509632	37.64	11208	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_SGB97147	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_88
DeFilippisF_xxxx__DF_92__bin.1	cheese	cheese	milk	dairy	fermented_dairy	52.06149927	4.630553823	156	843560	39.98	6051	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_92
DeFilippisF_xxxx__DF_92__bin.11	cheese	cheese	milk	dairy	fermented_dairy	96.44808743	0.273224044	112	1647794	53.33	20777	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_92
DeFilippisF_xxxx__DF_92__bin.13	cheese	cheese	milk	dairy	fermented_dairy	89.20888272	1.65394402	192	2167207	37.51	19570	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_petauri	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_92
DeFilippisF_xxxx__DF_92__bin.17	cheese	cheese	milk	dairy	fermented_dairy	93.85912101	0.82781457	177	1754770	40.08	13525	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_italicus	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_92
DeFilippisF_xxxx__DF_92__bin.22	cheese	cheese	milk	dairy	fermented_dairy	81.22251877	0.74906367	134	1378177	37.73	14761	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_equinus	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_92
DeFilippisF_xxxx__DF_92__bin.4	cheese	cheese	milk	dairy	fermented_dairy	95.77922078	0.180280246	193	1654529	36.33	11566	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_92
DeFilippisF_xxxx__DF_92__bin.7	cheese	cheese	milk	dairy	fermented_dairy	91.66666667	0	124	2197991	46.84	30455	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_92
DeFilippisF_xxxx__DF_92__bin.9	cheese	cheese	milk	dairy	fermented_dairy	50.81504702	0.574712644	103	1090019	35.63	19417	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_92
DeFilippisF_xxxx__DF_94__bin.1	cheese	cheese	milk	dairy	fermented_dairy	97.34848485	0.189393939	53	2244671	35.02	67471	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_94
DeFilippisF_xxxx__DF_94__bin.2	cheese	cheese	milk	dairy	fermented_dairy	96.19791667	2.395833333	148	2140109	46.24	21000	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_94
DeFilippisF_xxxx__DF_94__bin.3	cheese	cheese	milk	dairy	fermented_dairy	74.18478261	0	42	1774606	46.92	67344	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_SGB69403	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_94
DeFilippisF_xxxx__DF_94__bin.8	cheese	cheese	milk	dairy	fermented_dairy	80.57288418	0.524017467	184	1248445	39.4	9521	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_94
DeFilippisF_xxxx__DF_95__bin.4	cheese	cheese	milk	dairy	fermented_dairy	94.71795305	2.530541012	174	2015328	39.09	18293	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus_acidipiscis	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_95
DeFilippisF_xxxx__DF_95__bin.5	cheese	cheese	milk	dairy	fermented_dairy	95.47101449	0.905797101	159	1706601	42.17	15478	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_95
DeFilippisF_xxxx__DF_95__bin.6	cheese	cheese	milk	dairy	fermented_dairy	99.47643979	0.605894275	141	2212974	38.38	23886	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus_versmoldensis	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_95
DeFilippisF_xxxx__DF_95__bin.7	cheese	cheese	milk	dairy	fermented_dairy	84.00730519	3.4375	161	2467321	45.81	27123	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_95
DeFilippisF_xxxx__DF_96__bin.12	cheese	cheese	milk	dairy	fermented_dairy	99.2248062	0.883474837	61	1958726	34.72	146397	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_gasseri	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_96
DeFilippisF_xxxx__DF_96__bin.15	cheese	cheese	milk	dairy	fermented_dairy	96.4375	1.25	108	2506388	46.02	35648	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_parafarraginis	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_96
DeFilippisF_xxxx__DF_96__bin.2	cheese	cheese	milk	dairy	fermented_dairy	98.91304348	0	71	2793079	46.68	68056	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_rhamnosus	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_96
DeFilippisF_xxxx__DF_96__bin.4	cheese	cheese	milk	dairy	fermented_dairy	95.08196721	1.912568306	176	1579113	53.45	12935	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_96
DeFilippisF_xxxx__DF_99__bin.1	cheese	cheese	milk	dairy	fermented_dairy	93.38624339	0	118	1296297	38.11	17556	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	DeFilippisF_xxxx__DF_99
DuruIC_2018__ERS2061097__bin.2	cheese	cheese	milk	dairy	fermented_dairy	86.70798898	0	140	1655597	36.18	19654	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	Firmicutes	Carlino2024	DuruIC_2018__ERS2061097
DuruIC_2018__ERS2061097__bin.3	cheese	cheese	milk	dairy	fermented_dairy	99.24528302	0.188679245	106	2166196	35	29406	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	DuruIC_2018__ERS2061097
DuruIC_2018__ERS2061098__bin.1	cheese	cheese	milk	dairy	fermented_dairy	98.01886792	0.566037736	105	2106929	35.05	28566	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	DuruIC_2018__ERS2061098
DuruIC_2018__ERS2061098__bin.4	cheese	cheese	milk	dairy	fermented_dairy	79.56513184	0	130	1487306	36.47	16418	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	Firmicutes	Carlino2024	DuruIC_2018__ERS2061098
DuruIC_2018__ERS2061099__bin.3	cheese	cheese	milk	dairy	fermented_dairy	64.8735734	0	132	1334822	36.46	15231	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	Firmicutes	Carlino2024	DuruIC_2018__ERS2061099
DuruIC_2018__ERS2061099__bin.5	cheese	cheese	milk	dairy	fermented_dairy	97.64150943	0	112	2105967	35.04	28566	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	DuruIC_2018__ERS2061099
DuruIC_2018__ERS2061100__bin.1	cheese	cheese	milk	dairy	fermented_dairy	98.86792453	1.132075472	114	2125418	35.11	28442	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	DuruIC_2018__ERS2061100
DuruIC_2018__ERS2061100__bin.3	cheese	cheese	milk	dairy	fermented_dairy	97.74695002	0	164	1850094	36.15	17046	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	Firmicutes	Carlino2024	DuruIC_2018__ERS2061100
DuruIC_2018__ERS2061101__bin.1	cheese	cheese	milk	dairy	fermented_dairy	97.07792208	0	165	1809807	36.27	16559	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	Firmicutes	Carlino2024	DuruIC_2018__ERS2061101
DuruIC_2018__ERS2061101__bin.2	cheese	cheese	milk	dairy	fermented_dairy	68.96226415	0	68	1294390	35.3	28442	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	DuruIC_2018__ERS2061101
DuruIC_2018__ERS2061102__bin.3	cheese	cheese	milk	dairy	fermented_dairy	98.39622642	0.188679245	98	2107342	35.01	35023	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	DuruIC_2018__ERS2061102
DuruIC_2018__ERS2061102__bin.4	cheese	cheese	milk	dairy	fermented_dairy	65.68526171	0	109	1251530	36.63	17687	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	Firmicutes	Carlino2024	DuruIC_2018__ERS2061102
EBC_111.13	pink small cheese reiss	cheese	milk	dairy	fermented_dairy	88.54	0.27	126	3018863	56.56	37732	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Glutamicibacter	Glutamicibacter ardleyensis	Actinobacteria	Caffrey2024	This paper
Escobar-ZepedaA_2016__SRR2081070__bin.13	cotija cheese	cheese	milk	dairy	fermented_dairy	93.75	2.67	118	1681983	39.76	22336	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Aerococcus urinaeequi	Firmicutes	Caffrey2024	Pasolli et al. 2020
Escobar-ZepedaA_2016__SRR2081070__bin.27	cotija cheese	cheese	milk	dairy	fermented_dairy	95.99	0.8	52	2068535	37.96	69641	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus petauri	Firmicutes	Caffrey2024	Pasolli et al. 2020
Escobar-ZepedaA_2016__SRR2081070__bin.4	cotija cheese	cheese	milk	dairy	fermented_dairy	97.81	0.73	73	2057938	39.46	55609	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Marinilactibacillus	Marinilactibacillus piezotolerans_A	Firmicutes	Caffrey2024	Pasolli et al. 2020
EscobarZepedaA_2016__SRS974112__bin.10	cheese	cheese	milk	dairy	fermented_dairy	89.28571429	1.373626374	132	1632439	39.87	19840	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Aerococcus_urinaeequi	Firmicutes	Carlino2024	EscobarZepedaA_2016__SRS974112
EscobarZepedaA_2016__SRS974112__bin.14	cheese	cheese	milk	dairy	fermented_dairy	91.3405579	0.883002208	163	1758240	40.09	17047	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_italicus	Firmicutes	Carlino2024	EscobarZepedaA_2016__SRS974112
EscobarZepedaA_2016__SRS974112__bin.19	cheese	cheese	milk	dairy	fermented_dairy	94.57070707	0.883838384	157	2084222	35.27	21317	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	EscobarZepedaA_2016__SRS974112
EscobarZepedaA_2016__SRS974112__bin.20	cheese	cheese	milk	dairy	fermented_dairy	96.72131148	0.746224808	110	2003582	39.37	26126	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Marinilactibacillus	Marinilactibacillus_piezotolerans	Firmicutes	Carlino2024	EscobarZepedaA_2016__SRS974112
EscobarZepedaA_2016__SRS974112__bin.21	cheese	cheese	milk	dairy	fermented_dairy	89.3442623	0.182149362	140	1455478	38.79	17391	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Bavariicoccus	Bavariicoccus_seileri	Firmicutes	Carlino2024	EscobarZepedaA_2016__SRS974112
EscobarZepedaA_2016__SRS974112__bin.23	cheese	cheese	milk	dairy	fermented_dairy	96.85863874	0.785340314	158	2433101	35.74	24394	Bacteria	Firmicutes	CFGB37462	OFGB37462	FGB37462	GGB50521	GGB50521_SGB70630	Firmicutes	Carlino2024	EscobarZepedaA_2016__SRS974112
EscobarZepedaA_2016__SRS974112__bin.26	cheese	cheese	milk	dairy	fermented_dairy	97.13656388	0.220264317	113	2621314	55.71	36063	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_casei	Actinobacteria	Carlino2024	EscobarZepedaA_2016__SRS974112
EscobarZepedaA_2016__SRS974112__bin.30	cheese	cheese	milk	dairy	fermented_dairy	96.5625	0.208333333	147	2006407	46.45	18731	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	Firmicutes	Carlino2024	EscobarZepedaA_2016__SRS974112
EscobarZepedaA_2016__SRS974112__bin.32	cheese	cheese	milk	dairy	fermented_dairy	94.84732824	0.381679389	66	2027651	38.01	114226	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_petauri	Firmicutes	Carlino2024	EscobarZepedaA_2016__SRS974112
GCF_000876205.1_ASM87620v1_genomic	aged cheddar cheese	cheese	milk	dairy	fermented_dairy	99.46	0.82	105	1904253	39.8	37087	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Paucilactobacillus	Paucilactobacillus wasatchensis	Firmicutes	Caffrey2024	NCBI
GCF_001050115.1_ASM105011v1_genomic	cheese product	cheese	milk	dairy	fermented_dairy	99.04	0	2	3381292	40.75	3368778	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus smithii	Firmicutes	Caffrey2024	NCBI
GCF_001434055.1_ASM143405v1_genomic	cheese	cheese	milk	dairy	fermented_dairy	99.38	0	110	2608012	49.06	58398	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus parabrevis	Firmicutes	Caffrey2024	NCBI
GCF_900116935.1_Chromosome_genomic	kopanisti cheese	cheese	milk	dairy	fermented_dairy	99.48	1.83	1	2607423	39.8	2607423	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus acidipiscis	Firmicutes	Caffrey2024	NCBI
Imad_S-8.bin.4	serdaleh	cheese	milk	dairy	fermented_dairy	80.89	0.07	4	874001	29.69	536135	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis	Mycoplasmopsis agalactiae	Firmicutes	Caffrey2024	Kothe et al. 2022
KastmanEK_2016__CSB307__bin.3	cheese	cheese	milk	dairy	fermented_dairy	99.44444444	1.823476703	105	2661760	32.94	45297	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	Firmicutes	Carlino2024	KastmanEK_2016__CSB307
KastmanEK_2016__CSB341__bin.11	cheese	cheese	milk	dairy	fermented_dairy	68.81782946	1.744186047	161	1664342	62.26	13719	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_SGB93100	Actinobacteria	Carlino2024	KastmanEK_2016__CSB341
KastmanEK_2016__CSB341__bin.4	cheese	cheese	milk	dairy	fermented_dairy	91.66666667	0.740740741	87	2465003	33.02	51798	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	Firmicutes	Carlino2024	KastmanEK_2016__CSB341
KastmanEK_2016__CSB387__bin.5	cheese	cheese	milk	dairy	fermented_dairy	98.88888889	0.555555556	97	2555428	32.98	73954	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	Firmicutes	Carlino2024	KastmanEK_2016__CSB387
KastmanEK_2016__CSB387__bin.6	cheese	cheese	milk	dairy	fermented_dairy	58.18965517	0.431034483	16	2346399	54.59	243930	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_sp_FME1	Proteobacteria	Carlino2024	KastmanEK_2016__CSB387
KastmanEK_2016__CSB619__bin.3	cheese	cheese	milk	dairy	fermented_dairy	99.44444444	0.694444444	87	2779838	32.77	67481	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	Firmicutes	Carlino2024	KastmanEK_2016__CSB619
KastmanEK_2016__CSB694__bin.9	cheese	cheese	milk	dairy	fermented_dairy	87.30019493	0.682261209	168	3300692	70.11	33395	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_SGB87477	Actinobacteria	Carlino2024	KastmanEK_2016__CSB694
KastmanEK_2016__CSB726__bin.4	cheese	cheese	milk	dairy	fermented_dairy	72.38244514	2.586206897	101	2236131	32.42	48596	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_xylosus	Firmicutes	Carlino2024	KastmanEK_2016__CSB726
KastmanEK_2016__CSB729__bin.2	cheese	cheese	milk	dairy	fermented_dairy	99.44444444	0.833333333	196	2791800	32.95	28957	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	Firmicutes	Carlino2024	KastmanEK_2016__CSB729
KastmanEK_2016__CSB729__bin.6	cheese	cheese	milk	dairy	fermented_dairy	95.28301887	0.188679245	111	2222004	35.05	37405	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	KastmanEK_2016__CSB729
KastmanEK_2016__CSB729__bin.9	cheese	cheese	milk	dairy	fermented_dairy	99.41520468	0.584795322	135	3963043	70.29	55228	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_alimentarium	Actinobacteria	Carlino2024	KastmanEK_2016__CSB729
KastmanEK_2016__CSB737__bin.1	cheese	cheese	milk	dairy	fermented_dairy	92.77777778	0	129	2449634	32.94	34772	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	Firmicutes	Carlino2024	KastmanEK_2016__CSB737
KastmanEK_2016__CSB737__bin.3	cheese	cheese	milk	dairy	fermented_dairy	92.49791145	0.584795322	57	3882125	70.39	125529	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_alimentarium	Actinobacteria	Carlino2024	KastmanEK_2016__CSB737
KastmanEK_2016__CSB737__bin.4	cheese	cheese	milk	dairy	fermented_dairy	68.41085271	1.01744186	165	1587812	62.89	13420	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	Actinobacteria	Carlino2024	KastmanEK_2016__CSB737
KastmanEK_2016__CSB737__bin.5	cheese	cheese	milk	dairy	fermented_dairy	96.00668338	3.50877193	70	3699449	70.68	87321	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_SGB93118	Actinobacteria	Carlino2024	KastmanEK_2016__CSB737
KastmanEK_2016__CSB739__bin.1	cheese	cheese	milk	dairy	fermented_dairy	99.44444444	1.064814815	125	2717525	32.89	46118	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	Firmicutes	Carlino2024	KastmanEK_2016__CSB739
KastmanEK_2016__CSB907__bin.5	cheese	cheese	milk	dairy	fermented_dairy	98.88888889	0.555555556	89	2575310	32.98	62694	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	Firmicutes	Carlino2024	KastmanEK_2016__CSB907
KastmanEK_2016__CSB962__bin.13	cheese	cheese	milk	dairy	fermented_dairy	99.6996997	0.195195195	98	3080405	69.16	69698	Bacteria	Actinobacteria	CFGB22911	OFGB22911	FGB22911	GGB52421	GGB52421_SGB73284	Actinobacteria	Carlino2024	KastmanEK_2016__CSB962
KastmanEK_2016__CSB962__bin.4	cheese	cheese	milk	dairy	fermented_dairy	97.22222222	1.111111111	131	2685071	32.95	45291	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	Firmicutes	Carlino2024	KastmanEK_2016__CSB962
LeechJ_2020__ERS3967688__bin.2	cheese	cheese	milk	dairy	fermented_dairy	99.37169312	0.037202381	102	4434805	50.91	122530	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia_coli	Proteobacteria	Carlino2024	LeechJ_2020__ERS3967688
LeechJ_2020__ERS3967720__bin.1	rostagroekport_voroznyj	cheese	milk	dairy	fermented_dairy	54.44791017	0	83	1052150	38.19	18953	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	LeechJ_2020__ERS3967720
LeechJ_2020__ERS3967720__bin.2	rostagroekport_voroznyj	cheese	milk	dairy	fermented_dairy	99.0015361	0.296247531	122	2100705	60.18	23161	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_longum	Actinobacteria	Carlino2024	LeechJ_2020__ERS3967720
LeechJ_2020__ERS3967720__bin.5	rostagroekport_voroznyj	cheese	milk	dairy	fermented_dairy	98.09782609	1.494565217	84	1773804	47.2	43330	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_mucosae	Firmicutes	Carlino2024	LeechJ_2020__ERS3967720
LeechJ_2020__ERS3967721__bin.2	ruz'a	cheese	milk	dairy	fermented_dairy	96.95767196	2.174574728	199	1331585	38.18	8849	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	LeechJ_2020__ERS3967721
LeechJ_2020__ERS3967721__bin.3	ruz'a	cheese	milk	dairy	fermented_dairy	52.71698113	0.849056604	81	948244	36.21	17597	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	LeechJ_2020__ERS3967721
LeechJ_2020__ERS3967721__bin.4	ruz'a	cheese	milk	dairy	fermented_dairy	89.58099397	0.573144105	166	1450249	39.47	11834	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	LeechJ_2020__ERS3967721
