mag_id,substrate,completeness,contamination,domain,phylum,class,order,family,genus,species,study_catalog,group
MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.1,fermented_beverages,69,0.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia_membranifaciens_group_1,Carlino2024,Ascomycota
MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.7,fermented_beverages,94.4,2.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK038-2-G-48h-04B5_S114__bin.2,fermented_beverages,97.8,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK038-2-L-08h-03E4_S59__bin.3,fermented_beverages,97.2,2.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK038-2-L-48h-03E5_S60__bin.6,fermented_beverages,51.8,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia_membranifaciens_group_1,Carlino2024,Ascomycota
MortensenS_xxxx__WK038-2-L-48h-03E5_S60__bin.7,fermented_beverages,91,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK039-1-L-08h-03E6_S61__bin.1,fermented_beverages,64.4,1.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK039-2-G-48h-04B6_S115__bin.2,fermented_beverages,94.5,1.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK039-2-L-08h-03E8_S63__bin.3,fermented_beverages,85.5,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK039-2-L-48h-03E9_S64__bin.10,fermented_beverages,81.1,1.7,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK040-1-L-08h-03F1_S65__bin.4,fermented_beverages,98.6,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Lachancea,Lachancea_fermentati,Carlino2024,Ascomycota
MortensenS_xxxx__WK040-1-L-48h-03F2_S66__bin.8,fermented_beverages,98.4,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Lachancea,Lachancea_fermentati,Carlino2024,Ascomycota
MortensenS_xxxx__WK040-2-G-48h-04B7_S116__bin.1,fermented_beverages,99,0.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Lachancea,Lachancea_fermentati,Carlino2024,Ascomycota
MortensenS_xxxx__WK040-2-G-48h-04B7_S116__bin.2,fermented_beverages,90.7,0.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces,Brettanomyces_anomalus,Carlino2024,Ascomycota
MortensenS_xxxx__WK040-2-L-08h-03F3_S67__bin.4,fermented_beverages,99.1,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Lachancea,Lachancea_fermentati,Carlino2024,Ascomycota
MortensenS_xxxx__WK040-2-L-48h-03F4_S68__bin.3,fermented_beverages,98.6,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Lachancea,Lachancea_fermentati,Carlino2024,Ascomycota
MortensenS_xxxx__WK041-1-L-08h-03F5_S69__bin.4,fermented_beverages,89.2,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK041-2-G-48h-04B8_S117__bin.3,fermented_beverages,82.3,1.7,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK041-2-L-08h-03F7_S71__bin.3,fermented_beverages,79.2,3.5,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK043-1-L-48h-03G5_S78__bin.8,fermented_beverages,92.5,0.4,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygotorulaspora,Zygotorulaspora_florentina,Carlino2024,Ascomycota
MortensenS_xxxx__WK043-2-L-48h-03G7_S80__bin.7,fermented_beverages,92.3,0.5,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygotorulaspora,Zygotorulaspora_florentina,Carlino2024,Ascomycota
MortensenS_xxxx__WK044-1-L-08h-03G8_S81__bin.4,fermented_beverages,90.4,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK044-1-L-48h-03G9_S82__bin.5,fermented_beverages,83.2,1.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK044-2-G-48h-04C2_S120__bin.4,fermented_beverages,94.1,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK044-2-L-08h-03H1_S83__bin.10,fermented_beverages,76.4,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK044-2-L-48h-03H2_S84__bin.1,fermented_beverages,70.6,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK045-1-L-08h-03H3_S85__bin.7,fermented_beverages,79.2,1.6,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK045-1-L-48h-03H4_S86__bin.9,fermented_beverages,69.6,1.6,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK045-2-G-48h-04C3_S121__bin.4,fermented_beverages,56.3,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Lachancea,Lachancea_fermentati,Carlino2024,Ascomycota
MortensenS_xxxx__WK045-2-G-48h-04C3_S121__bin.3,fermented_beverages,96.9,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK045-2-L-08h-03H5_S87__bin.7,fermented_beverages,81,1.6,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK045-2-L-48h-03H6_S88__bin.9,fermented_beverages,56.6,1.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK046-1-L-08h-03H7_S89__bin.6,fermented_beverages,89,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK046-1-L-48h-03H8_S90__bin.5,fermented_beverages,86.6,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK046-2-G-48h-04C4_S122__bin.2,fermented_beverages,79.8,0.3,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces,Brettanomyces_anomalus,Carlino2024,Ascomycota
MortensenS_xxxx__WK046-2-G-48h-04C4_S122__bin.1,fermented_beverages,96.2,2.3,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK046-2-L-08h-03H9_S91__bin.4,fermented_beverages,92.1,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK047-1-L-08h-03I2_S93__bin.1,fermented_beverages,75.3,1.5,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK047-2-G-48h-04C5_S123__bin.4,fermented_beverages,94.7,2.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK047-2-L-08h-03I4_S95__bin.2,fermented_beverages,76.5,1.8,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK048-1-L-08h-03I6_S97__bin.5,fermented_beverages,80.6,1.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK048-1-L-48h-03I7_S98__bin.7,fermented_beverages,65.2,2.5,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK048-2-G-48h-04C6_S124__bin.6,fermented_beverages,85.5,1.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK048-2-L-08h-03I8_S99__bin.1,fermented_beverages,70.2,1.4,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK049-1-L-48h-05A7_S59__bin.3,fermented_beverages,55.9,0.7,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia_fermentans,Carlino2024,Ascomycota
MortensenS_xxxx__WK049-2-L-48h-05A9_S61__bin.1,fermented_beverages,57.1,0.5,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia_fermentans,Carlino2024,Ascomycota
MortensenS_xxxx__WK050-1-L-08h-04C7_S125__bin.9,fermented_beverages,75.4,1.7,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK050-2-G-48h-04D2_S129__bin.2,fermented_beverages,64.8,1.7,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK051-2-G-48h-04D3_S1__bin.9,fermented_beverages,72,1.5,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK052-2-L-08h-04E1_S8__bin.1,fermented_beverages,95.4,3.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygotorulaspora,Zygotorulaspora_florentina,Carlino2024,Ascomycota
MortensenS_xxxx__WK052-2-L-48h-04E2_S9__bin.4,fermented_beverages,64.2,2.3,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygotorulaspora,Zygotorulaspora_florentina,Carlino2024,Ascomycota
MortensenS_xxxx__WK053-1-L-48h-04E4_S11__bin.7,fermented_beverages,89.8,1.7,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygotorulaspora,Zygotorulaspora_florentina,Carlino2024,Ascomycota
MortensenS_xxxx__WK054-1-L-08h-04E7_S14__bin.9,fermented_beverages,51.7,0.4,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygotorulaspora,Zygotorulaspora_florentina,Carlino2024,Ascomycota
MortensenS_xxxx__WK054-1-L-08h-04E7_S14__bin.5,fermented_beverages,83.5,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK054-2-L-08h-04E9_S16__bin.5,fermented_beverages,78.5,1.4,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK055-1-L-08h-04F2_S18__bin.2,fermented_beverages,62.4,1.3,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK056-2-L-08h-04F8_S24__bin.6,fermented_beverages,64.8,1.5,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK057-1-L-08h-04G1_S26__bin.3,fermented_beverages,98,0.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygotorulaspora,Zygotorulaspora_florentina,Carlino2024,Ascomycota
MortensenS_xxxx__WK057-1-L-48h-04G2_S27__bin.1,fermented_beverages,98.9,0.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygotorulaspora,Zygotorulaspora_florentina,Carlino2024,Ascomycota
MortensenS_xxxx__WK057-2-L-08h-04G3_S28__bin.3,fermented_beverages,65.5,2.3,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK057-2-L-08h-04G3_S28__bin.5,fermented_beverages,97.1,1.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygotorulaspora,Zygotorulaspora_florentina,Carlino2024,Ascomycota
MortensenS_xxxx__WK057-2-L-48h-04G4_S29__bin.1,fermented_beverages,99.2,0.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygotorulaspora,Zygotorulaspora_florentina,Carlino2024,Ascomycota
MortensenS_xxxx__WK058-1-L-08h-04G5_S30__bin.3,fermented_beverages,95.1,0.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Lachancea,Lachancea_fermentati,Carlino2024,Ascomycota
MortensenS_xxxx__WK058-1-L-08h-04G5_S30__bin.5,fermented_beverages,97.8,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK058-1-L-48h-04G6_S31__bin.4,fermented_beverages,82.8,1.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK058-2-G-48h-05H1_S116__bin.3,fermented_beverages,95.4,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK058-2-L-08h-04G7_S32__bin.6,fermented_beverages,91.8,0.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Lachancea,Lachancea_fermentati,Carlino2024,Ascomycota
MortensenS_xxxx__WK058-2-L-08h-04G7_S32__bin.8,fermented_beverages,97.4,2.3,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK059-1-L-08h-04G9_S34__bin.7,fermented_beverages,97.4,0.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygotorulaspora,Zygotorulaspora_florentina,Carlino2024,Ascomycota
MortensenS_xxxx__WK059-1-L-08h-04G9_S34__bin.9,fermented_beverages,96.1,2.3,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK059-2-G-48h-05H2_S117__bin.4,fermented_beverages,56,0.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygotorulaspora,Zygotorulaspora_florentina,Carlino2024,Ascomycota
MortensenS_xxxx__WK059-2-G-48h-05H2_S117__bin.6,fermented_beverages,86.9,2.5,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK059-2-L-08h-04H2_S36__bin.3,fermented_beverages,96.7,0.6,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygotorulaspora,Zygotorulaspora_florentina,Carlino2024,Ascomycota
MortensenS_xxxx__WK059-2-L-08h-04H2_S36__bin.6,fermented_beverages,94.1,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK060-1-L-08h-04H4_S38__bin.2,fermented_beverages,96.9,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK060-1-L-48h-04H5_S39__bin.7,fermented_beverages,94.5,1.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK060-2-G-48h-05H3_S118__bin.3,fermented_beverages,87.2,1.6,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK060-2-L-08h-04H6_S40__bin.2,fermented_beverages,98,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK060-2-L-48h-04H7_S41__bin.5,fermented_beverages,86.4,1.5,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK062-2-G-48h-05H5_S120__bin.1,fermented_beverages,60.4,1.3,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK062-2-L-48h-04I6_S49__bin.7,fermented_beverages,62.7,0.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia_membranifaciens_group_1,Carlino2024,Ascomycota
MortensenS_xxxx__WK063-1-L-08h-04I7_S50__bin.1,fermented_beverages,94.6,2.3,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK063-1-L-48h-04I8_S51__bin.7,fermented_beverages,91.4,2.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK063-2-G-48h-05H6_S121__bin.2,fermented_beverages,94,2.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK063-2-L-08h-04I9_S52__bin.3,fermented_beverages,92.8,1.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK063-2-L-48h-05A1_S53__bin.6,fermented_beverages,88.5,1.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK064-2-L-08h-05A4_S56__bin.11,fermented_beverages,58.6,1.5,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK065-1-L-08h-05B1_S62__bin.1,fermented_beverages,81.3,0.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia_fermentans,Carlino2024,Ascomycota
MortensenS_xxxx__WK065-1-L-48h-05B2_S63__bin.2,fermented_beverages,79.4,0.4,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia_fermentans,Carlino2024,Ascomycota
MortensenS_xxxx__WK065-2-L-08h-05B3_S64__bin.1,fermented_beverages,79.1,0.4,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia_fermentans,Carlino2024,Ascomycota
MortensenS_xxxx__WK065-2-L-48h-05B4_S65__bin.4,fermented_beverages,81,0.4,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia_fermentans,Carlino2024,Ascomycota
MortensenS_xxxx__WK066-1-L-08h-05B5_S66__bin.1,fermented_beverages,88.7,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK066-1-L-48h-05B6_S67__bin.4,fermented_beverages,85.1,2.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK066-2-G-48h-05I1_S125__bin.3,fermented_beverages,61.1,2.5,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia_fermentans,Carlino2024,Ascomycota
MortensenS_xxxx__WK066-2-G-48h-05I1_S125__bin.4,fermented_beverages,96.2,2.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK066-2-L-08h-05B7_S68__bin.2,fermented_beverages,85.2,2.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK066-2-L-48h-05B8_S69__bin.5,fermented_beverages,81,1.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK067-1-L-08h-05B9_S70__bin.2,fermented_beverages,70.3,1.4,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK067-2-G-48h-05I2_S126__bin.5,fermented_beverages,83.1,1.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK067-2-L-08h-05C2_S72__bin.1,fermented_beverages,52.8,1.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK068-1-L-08h-05C4_S74__bin.1,fermented_beverages,96.1,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK068-1-L-48h-05C5_S75__bin.2,fermented_beverages,95.2,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK068-2-G-48h-05I3_S127__bin.1,fermented_beverages,95.7,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK068-2-L-08h-05C6_S76__bin.2,fermented_beverages,95.8,2.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK068-2-L-48h-05C7_S77__bin.3,fermented_beverages,95.3,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK069-1-L-08h-05C8_S78__bin.2,fermented_beverages,97.7,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK069-1-L-48h-05C9_S79__bin.5,fermented_beverages,59.8,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Torulaspora,Torulaspora_quercuum,Carlino2024,Ascomycota
MortensenS_xxxx__WK069-1-L-48h-05C9_S79__bin.4,fermented_beverages,96.6,2.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
