study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	library_name	library_strategy	read_count	experiment_title	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title	bam_ftp
PRJEB39163	SAMEA7034236	ERX4262028	ERR4313457	870726	food metagenome	11442.G75711	AMPLICON	236024	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G75711	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313457/ERR4313457.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313457/11442.G75711.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313457	qiita_sid_11442:11442.G75711	11442.G75711	
PRJEB39163	SAMEA7034242	ERX4262034	ERR4313463	870726	food metagenome	11442.G75717	AMPLICON	474098	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G75717	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313463/ERR4313463.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313463/11442.G75717.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313463	qiita_sid_11442:11442.G75717	11442.G75717	
PRJEB39163	SAMEA7034247	ERX4262039	ERR4313468	1154581	food fermentation metagenome	11442.G75722	AMPLICON	856953	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G75722	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/008/ERR4313468/ERR4313468.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313468/11442.G75722.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/008/ERR4313468	qiita_sid_11442:11442.G75722	11442.G75722	
PRJEB39163	SAMEA7034254	ERX4262046	ERR4313475	1154581	food fermentation metagenome	11442.G75743	AMPLICON	768093	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G75743	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313475/ERR4313475.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313475/11442.G75743.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313475	qiita_sid_11442:11442.G75743	11442.G75743	
PRJEB39163	SAMEA7034260	ERX4262052	ERR4313481	1154581	food fermentation metagenome	11442.G75769	AMPLICON	801013	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G75769	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313481/ERR4313481.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313481/11442.G75769.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313481	qiita_sid_11442:11442.G75769	11442.G75769	
PRJEB39163	SAMEA7034261	ERX4262053	ERR4313482	1154581	food fermentation metagenome	11442.G75770	AMPLICON	1108219	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G75770	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/002/ERR4313482/ERR4313482.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313482/11442.G75770.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/002/ERR4313482	qiita_sid_11442:11442.G75770	11442.G75770	
PRJEB39163	SAMEA7034262	ERX4262054	ERR4313483	1154581	food fermentation metagenome	11442.G75771	AMPLICON	424459	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G75771	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313483/ERR4313483.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313483/11442.G75771.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313483	qiita_sid_11442:11442.G75771	11442.G75771	
PRJEB39163	SAMEA7034268	ERX4262060	ERR4313489	870726	food metagenome	11442.G78802	AMPLICON	538308	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78802	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/009/ERR4313489/ERR4313489.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313489/11442.G78802.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/009/ERR4313489	qiita_sid_11442:11442.G78802	11442.G78802	
PRJEB39163	SAMEA7034269	ERX4262061	ERR4313490	870726	food metagenome	11442.G78805	AMPLICON	646115	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78805	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313490/ERR4313490.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313490/11442.G78805.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313490	qiita_sid_11442:11442.G78805	11442.G78805	
PRJEB39163	SAMEA7034271	ERX4262063	ERR4313492	870726	food metagenome	11442.G78808	AMPLICON	466364	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78808	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/002/ERR4313492/ERR4313492.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313492/11442.G78808.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/002/ERR4313492	qiita_sid_11442:11442.G78808	11442.G78808	
PRJEB39163	SAMEA7034272	ERX4262064	ERR4313493	870726	food metagenome	11442.G78810	AMPLICON	585015	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78810	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313493/ERR4313493.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313493/11442.G78810.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313493	qiita_sid_11442:11442.G78810	11442.G78810	
PRJEB39163	SAMEA7034273	ERX4262065	ERR4313494	870726	food metagenome	11442.G78811	AMPLICON	571434	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78811	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/004/ERR4313494/ERR4313494.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313494/11442.G78811.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/004/ERR4313494	qiita_sid_11442:11442.G78811	11442.G78811	
PRJEB39163	SAMEA7034274	ERX4262066	ERR4313495	870726	food metagenome	11442.G78812	AMPLICON	578837	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78812	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313495/ERR4313495.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313495/11442.G78812.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313495	qiita_sid_11442:11442.G78812	11442.G78812	
PRJEB39163	SAMEA7034276	ERX4262068	ERR4313497	870726	food metagenome	11442.G78814	AMPLICON	662341	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78814	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313497/ERR4313497.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313497/11442.G78814.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313497	qiita_sid_11442:11442.G78814	11442.G78814	
PRJEB39163	SAMEA7034278	ERX4262070	ERR4313499	870726	food metagenome	11442.G78816	AMPLICON	615142	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78816	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/009/ERR4313499/ERR4313499.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313499/11442.G78816.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/009/ERR4313499	qiita_sid_11442:11442.G78816	11442.G78816	
PRJEB39163	SAMEA7034283	ERX4262075	ERR4313504	1154581	food fermentation metagenome	11442.G78826	AMPLICON	191869	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78826	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/004/ERR4313504/ERR4313504.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313504/11442.G78826.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/004/ERR4313504	qiita_sid_11442:11442.G78826	11442.G78826	
PRJEB39163	SAMEA7034289	ERX4262081	ERR4313510	870726	food metagenome	11442.G78841	AMPLICON	510355	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78841	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313510/ERR4313510.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313510/11442.G78841.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313510	qiita_sid_11442:11442.G78841	11442.G78841	
PRJEB39163	SAMEA7034292	ERX4262084	ERR4313513	870726	food metagenome	11442.G78862	AMPLICON	483380	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78862	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313513/ERR4313513.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313513/11442.G78862.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313513	qiita_sid_11442:11442.G78862	11442.G78862	
PRJEB39163	SAMEA7034296	ERX4262088	ERR4313517	870726	food metagenome	11442.G78875	AMPLICON	265007	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78875	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313517/ERR4313517.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313517/11442.G78875.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313517	qiita_sid_11442:11442.G78875	11442.G78875	
PRJEB39163	SAMEA7034300	ERX4262092	ERR4313521	870726	food metagenome	11442.G78880	AMPLICON	321662	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78880	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313521/ERR4313521.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313521/11442.G78880.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313521	qiita_sid_11442:11442.G78880	11442.G78880	
PRJEB39163	SAMEA7034304	ERX4262096	ERR4313525	870726	food metagenome	11442.G78916	AMPLICON	537544	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78916	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313525/ERR4313525.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313525/11442.G78916.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313525	qiita_sid_11442:11442.G78916	11442.G78916	
PRJEB39163	SAMEA7034305	ERX4262097	ERR4313526	870726	food metagenome	11442.G78917	AMPLICON	566555	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78917	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/006/ERR4313526/ERR4313526.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313526/11442.G78917.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/006/ERR4313526	qiita_sid_11442:11442.G78917	11442.G78917	
PRJEB39163	SAMEA7034309	ERX4262101	ERR4313530	870726	food metagenome	11442.G78921	AMPLICON	518965	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78921	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313530/ERR4313530.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313530/11442.G78921.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313530	qiita_sid_11442:11442.G78921	11442.G78921	
PRJEB39163	SAMEA7034310	ERX4262102	ERR4313531	870726	food metagenome	11442.G78926	AMPLICON	724894	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78926	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313531/ERR4313531.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313531/11442.G78926.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313531	qiita_sid_11442:11442.G78926	11442.G78926	
PRJEB39163	SAMEA7034315	ERX4262107	ERR4313536	870726	food metagenome	11442.G78931	AMPLICON	560114	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78931	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/006/ERR4313536/ERR4313536.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313536/11442.G78931.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/006/ERR4313536	qiita_sid_11442:11442.G78931	11442.G78931	
PRJEB39163	SAMEA7034319	ERX4262111	ERR4313540	870726	food metagenome	11442.G78935	AMPLICON	284970	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78935	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313540/ERR4313540.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313540/11442.G78935.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313540	qiita_sid_11442:11442.G78935	11442.G78935	
PRJEB39163	SAMEA7034320	ERX4262112	ERR4313541	870726	food metagenome	11442.G78936	AMPLICON	121985	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78936	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313541/ERR4313541.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313541/11442.G78936.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313541	qiita_sid_11442:11442.G78936	11442.G78936	
PRJEB39163	SAMEA7034325	ERX4262117	ERR4313546	870726	food metagenome	11442.G78941	AMPLICON	541046	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78941	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/006/ERR4313546/ERR4313546.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313546/11442.G78941.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/006/ERR4313546	qiita_sid_11442:11442.G78941	11442.G78941	
PRJEB39163	SAMEA7034329	ERX4262121	ERR4313550	870726	food metagenome	11442.G78945	AMPLICON	423067	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78945	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313550/ERR4313550.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313550/11442.G78945.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313550	qiita_sid_11442:11442.G78945	11442.G78945	
PRJEB39163	SAMEA7034331	ERX4262123	ERR4313552	870726	food metagenome	11442.G78947	AMPLICON	660779	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78947	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/002/ERR4313552/ERR4313552.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313552/11442.G78947.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/002/ERR4313552	qiita_sid_11442:11442.G78947	11442.G78947	
PRJEB39163	SAMEA7034333	ERX4262125	ERR4313554	870726	food metagenome	11442.G78949	AMPLICON	722892	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78949	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/004/ERR4313554/ERR4313554.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313554/11442.G78949.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/004/ERR4313554	qiita_sid_11442:11442.G78949	11442.G78949	
PRJEB39163	SAMEA7034337	ERX4262129	ERR4313558	870726	food metagenome	11442.G78953	AMPLICON	357703	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78953	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/008/ERR4313558/ERR4313558.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313558/11442.G78953.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/008/ERR4313558	qiita_sid_11442:11442.G78953	11442.G78953	
PRJEB39163	SAMEA7034346	ERX4262138	ERR4313567	870726	food metagenome	11442.G78989	AMPLICON	701388	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G78989	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313567/ERR4313567.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313567/11442.G78989.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313567	qiita_sid_11442:11442.G78989	11442.G78989	
PRJEB39163	SAMEA7034356	ERX4262148	ERR4313577	870726	food metagenome	11442.G79250	AMPLICON	493043	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79250	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313577/ERR4313577.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313577/11442.G79250.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313577	qiita_sid_11442:11442.G79250	11442.G79250	
PRJEB39163	SAMEA7034358	ERX4262150	ERR4313579	870726	food metagenome	11442.G79253	AMPLICON	680190	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79253	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/009/ERR4313579/ERR4313579.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313579/11442.G79253.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/009/ERR4313579	qiita_sid_11442:11442.G79253	11442.G79253	
PRJEB39163	SAMEA7034363	ERX4262155	ERR4313584	870726	food metagenome	11442.G79463	AMPLICON	134153	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79463	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/004/ERR4313584/ERR4313584.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313584/11442.G79463.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/004/ERR4313584	qiita_sid_11442:11442.G79463	11442.G79463	
PRJEB39163	SAMEA7034369	ERX4262161	ERR4313590	870726	food metagenome	11442.G79469	AMPLICON	118703	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79469	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313590/ERR4313590.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313590/11442.G79469.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313590	qiita_sid_11442:11442.G79469	11442.G79469	
PRJEB39163	SAMEA7034374	ERX4262166	ERR4313595	870726	food metagenome	11442.G79474	AMPLICON	13133	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79474	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313595/ERR4313595.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313595/11442.G79474.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313595	qiita_sid_11442:11442.G79474	11442.G79474	
PRJEB39163	SAMEA7034376	ERX4262168	ERR4313597	870726	food metagenome	11442.G79476	AMPLICON	36127	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79476	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313597/ERR4313597.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313597/11442.G79476.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313597	qiita_sid_11442:11442.G79476	11442.G79476	
PRJEB39163	SAMEA7034377	ERX4262169	ERR4313598	870726	food metagenome	11442.G79477	AMPLICON	2734	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79477	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/008/ERR4313598/ERR4313598.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313598/11442.G79477.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/008/ERR4313598	qiita_sid_11442:11442.G79477	11442.G79477	
PRJEB39163	SAMEA7034380	ERX4262172	ERR4313601	870726	food metagenome	11442.G79480	AMPLICON	23203	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79480	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313601/ERR4313601.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313601/11442.G79480.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313601	qiita_sid_11442:11442.G79480	11442.G79480	
PRJEB39163	SAMEA7034383	ERX4262175	ERR4313604	870726	food metagenome	11442.G79483	AMPLICON	284000	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79483	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/004/ERR4313604/ERR4313604.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313604/11442.G79483.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/004/ERR4313604	qiita_sid_11442:11442.G79483	11442.G79483	
PRJEB39163	SAMEA7034384	ERX4262176	ERR4313605	870726	food metagenome	11442.G79543	AMPLICON	1267	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79543	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313605/ERR4313605.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313605/11442.G79543.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313605	qiita_sid_11442:11442.G79543	11442.G79543	
PRJEB39163	SAMEA7034387	ERX4262179	ERR4313608	870726	food metagenome	11442.G79546	AMPLICON	211399	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79546	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/008/ERR4313608/ERR4313608.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313608/11442.G79546.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/008/ERR4313608	qiita_sid_11442:11442.G79546	11442.G79546	
PRJEB39163	SAMEA7034393	ERX4262185	ERR4313614	870726	food metagenome	11442.G79552	AMPLICON	7537	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79552	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/004/ERR4313614/ERR4313614.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313614/11442.G79552.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/004/ERR4313614	qiita_sid_11442:11442.G79552	11442.G79552	
PRJEB39163	SAMEA7034396	ERX4262188	ERR4313617	870726	food metagenome	11442.G79555	AMPLICON	37858	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79555	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313617/ERR4313617.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313617/11442.G79555.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313617	qiita_sid_11442:11442.G79555	11442.G79555	
PRJEB39163	SAMEA7034398	ERX4262190	ERR4313619	870726	food metagenome	11442.G79557	AMPLICON	23931	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79557	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/009/ERR4313619/ERR4313619.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313619/11442.G79557.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/009/ERR4313619	qiita_sid_11442:11442.G79557	11442.G79557	
PRJEB39163	SAMEA7034399	ERX4262191	ERR4313620	870726	food metagenome	11442.G79558	AMPLICON	314255	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79558	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313620/ERR4313620.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313620/11442.G79558.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313620	qiita_sid_11442:11442.G79558	11442.G79558	
PRJEB39163	SAMEA7034402	ERX4262194	ERR4313623	870726	food metagenome	11442.G79561	AMPLICON	466550	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79561	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313623/ERR4313623.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313623/11442.G79561.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313623	qiita_sid_11442:11442.G79561	11442.G79561	
PRJEB39163	SAMEA7034408	ERX4262200	ERR4313629	870726	food metagenome	11442.G79568	AMPLICON	446447	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79568	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/009/ERR4313629/ERR4313629.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313629/11442.G79568.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/009/ERR4313629	qiita_sid_11442:11442.G79568	11442.G79568	
PRJEB39163	SAMEA7034415	ERX4262207	ERR4313636	870726	food metagenome	11442.G79575	AMPLICON	636115	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79575	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/006/ERR4313636/ERR4313636.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313636/11442.G79575.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/006/ERR4313636	qiita_sid_11442:11442.G79575	11442.G79575	
PRJEB39163	SAMEA7034421	ERX4262213	ERR4313642	870726	food metagenome	11442.G79581	AMPLICON	7562	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79581	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/002/ERR4313642/ERR4313642.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313642/11442.G79581.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/002/ERR4313642	qiita_sid_11442:11442.G79581	11442.G79581	
PRJEB39163	SAMEA7034430	ERX4262222	ERR4313651	870726	food metagenome	11442.G79590	AMPLICON	202984	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G79590	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313651/ERR4313651.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313651/11442.G79590.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313651	qiita_sid_11442:11442.G79590	11442.G79590	
